ScannerPro Engine data log recorded on 09/15/2012 11:30:03
,Time,AC Sw,Air Temp,Barometric Pressure,Batt Volts,Code 13,Code 13,Code 14,Code 14,Code 15,Code 15,Code 21,Code 21,Code 22,Code 22,Code 23,Code 23,Code 24,Code 24,Code 25,Code 25,Code 31,Code 31,Code 32,Code 32,Code 41,Code 41,Code 42,Code 42,Code 46,Code 46,Code 51,Code 51,Code 52,Code 52,ECUID,EGR,Elec Load,Evap Purge,IAC Duty Cycle,Idle Switch,Ignition Advance,Injector PW,LTFT,Manifold Pressure,Monitor1,Monitor2,O2 Sensor,O2S_Status,PS Switch,RPM,STFT,Target Idle,TFT,TPS Angle,VSS,Water Temp,
Sample #,Seconds,,C,mBar,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,degrees (BTDC),ms,,mBar,,,mV,,,RPM,,RPM,,degrees,MPH,C,
2068,264.661,Inactive,023,1013,13.203,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.75,127,396,95,192.00,0.175,Active,Inactive,1019,102,0988,115,1.96,000,057,
2069,264.788,Inactive,023,1013,13.203,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.75,127,396,95,64.00,0.175,Active,Inactive,1019,110,0988,118,1.96,000,057,
2070,264.916,Inactive,023,1013,13.203,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,07,1.74,127,396,90,64.00,0.078,Active,Inactive,1029,110,0988,118,1.96,000,057,
2071,265.029,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,07,1.74,127,396,90,64.00,0.078,Active,Inactive,1029,110,0988,118,1.96,000,057,
2072,265.156,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,08,1.75,127,396,86,64.00,0.117,Active,Inactive,1027,110,0988,118,1.96,000,057,
2073,265.284,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,08,1.75,127,396,86,64.00,0.117,Active,Inactive,1027,110,0988,118,1.96,000,057,
2074,265.412,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,08,1.76,127,403,89,64.00,0.194,Active,Inactive,1019,110,0988,118,1.96,000,057,
2075,265.540,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,08,1.76,127,403,89,64.00,0.194,Active,Inactive,1019,117,0980,122,1.96,000,058,
2076,265.668,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.77,127,403,97,64.00,0.194,Active,Inactive,1012,117,0980,122,1.96,000,058,
2077,265.795,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.77,127,403,97,64.00,0.194,Active,Inactive,1012,117,0980,122,1.96,000,058,
2078,265.923,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,06,1.78,127,403,89,64.00,0.097,Active,Inactive,1030,117,0980,122,1.96,000,058,
2079,266.051,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,06,1.78,127,403,89,64.00,0.097,Active,Inactive,1030,117,0980,122,1.96,000,058,
2080,266.179,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,08,1.78,127,403,86,64.00,0.117,Active,Inactive,1019,117,0980,122,1.96,000,058,
2081,266.307,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,08,1.78,127,403,86,64.00,0.117,Active,Inactive,1019,125,0980,126,1.96,000,058,
2082,266.435,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,08,1.78,127,396,93,64.00,0.330,Active,Inactive,1022,125,0980,126,1.96,000,058,
2083,266.563,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,08,1.78,127,396,93,64.00,0.330,Active,Inactive,1022,125,0980,126,1.96,000,058,
2084,266.691,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,08,1.76,127,403,95,64.00,0.777,Active,Inactive,1024,125,0980,126,1.96,000,058,
2085,266.819,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,08,1.76,127,403,95,64.00,0.777,Active,Inactive,1024,125,0980,126,1.96,000,058,
2086,266.947,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,08,1.73,127,396,90,64.00,0.816,Active,Inactive,1039,125,0980,126,1.96,000,058,
2087,267.075,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,08,1.73,127,396,90,0.00,0.816,Active,Inactive,1039,111,0980,119,1.96,000,058,
2088,267.203,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,08,1.72,127,396,86,0.00,0.835,Active,Inactive,1042,111,0980,119,1.96,000,058,
2089,267.331,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,08,1.72,127,396,86,0.00,0.835,Active,Inactive,1042,111,0980,119,1.96,000,058,
2090,267.459,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,08,1.73,127,396,86,0.00,0.835,Active,Inactive,1031,111,0980,119,1.96,000,058,
2091,267.587,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,08,1.73,127,396,86,0.00,0.835,Active,Inactive,1031,111,0980,119,1.96,000,058,
2092,267.715,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,08,1.73,127,396,94,0.00,0.699,Active,Inactive,1021,111,0980,119,1.96,000,058,
2093,267.843,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,08,1.73,127,396,94,0.00,0.699,Active,Inactive,1021,103,0980,115,1.96,000,058,
2094,267.971,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,07,1.76,127,403,92,0.00,0.194,Active,Inactive,1022,103,0980,115,1.96,000,058,
2095,268.099,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,07,1.76,127,403,92,0.00,0.194,Active,Inactive,1022,103,0980,115,1.96,000,058,
2096,268.227,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,07,1.75,127,396,86,0.00,0.097,Active,Inactive,1027,103,0980,115,1.96,000,058,
2097,268.355,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,07,1.75,127,396,86,0.00,0.097,Active,Inactive,1027,103,0980,115,1.96,000,058,
2098,268.483,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,07,1.76,127,396,86,0.00,0.078,Active,Inactive,1034,103,0980,115,1.96,000,058,
2099,268.611,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,07,1.76,127,396,86,128.00,0.078,Active,Inactive,1034,121,0980,123,1.96,000,058,
2100,268.739,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,08,1.77,127,403,94,128.00,0.136,Active,Inactive,1023,121,0980,123,1.96,000,058,
2101,268.867,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,08,1.77,127,403,94,128.00,0.136,Active,Inactive,1023,121,0980,123,1.96,000,058,
2102,268.995,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,08,1.77,127,396,93,128.00,0.136,Active,Inactive,1026,121,0980,123,1.96,000,058,
2103,269.123,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,08,1.77,127,396,93,128.00,0.136,Active,Inactive,1026,121,0980,123,1.96,000,058,
2104,269.251,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,23,1.75,127,396,86,128.00,0.718,Active,Inactive,1045,121,0980,123,1.96,000,058,
2105,269.379,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,23,1.75,127,396,86,192.00,0.718,Active,Inactive,1045,114,0980,120,1.96,000,058,
2106,269.507,Inactive,023,1013,13.125,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,05,1.71,127,377,90,192.00,0.854,Active,Inactive,1102,114,0980,120,1.96,000,058,
2107,269.635,Inactive,023,1013,12.813,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,05,1.71,127,377,90,192.00,0.854,Active,Inactive,1102,114,0980,120,1.96,000,058,
2108,269.763,Inactive,023,1013,12.813,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.73,127,383,95,192.00,0.854,Active,Inactive,1048,114,0980,120,1.96,000,058,
2109,269.891,Inactive,023,1013,12.813,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,On,Off,32,Idle,10,1.73,127,383,95,192.00,0.854,Active,Inactive,1048,114,0980,120,1.96,000,058,
2110,270.019,Inactive,023,1013,12.813,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,On,Off,32,Idle,10,1.73,127,390,89,192.00,0.816,Active,Inactive,1027,114,0980,120,1.96,000,058,
2111,270.147,Inactive,023,1013,12.813,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,On,Off,32,Idle,10,1.73,127,390,89,64.00,0.816,Active,Inactive,1027,107,0980,117,1.47,000,058,
2112,270.275,Inactive,023,1013,12.813,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,On,Off,32,Idle,09,1.74,127,396,85,64.00,0.699,Active,Inactive,1030,107,0980,117,1.47,000,058,
2113,270.403,Inactive,023,1013,12.734,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,On,Off,32,Idle,09,1.74,127,396,85,64.00,0.699,Active,Inactive,1030,107,0980,117,1.47,000,058,
2114,270.531,Inactive,023,1013,12.734,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,On,Off,32,Idle,09,1.73,127,390,88,64.00,0.330,Active,Inactive,1030,107,0980,117,1.47,000,058,
2115,270.659,Inactive,023,1013,12.734,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,On,Off,32,Idle,09,1.73,127,390,88,64.00,0.330,Active,Inactive,1030,107,0980,117,1.47,000,058,
2116,270.787,Inactive,023,1013,12.734,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,On,Off,32,Idle,08,1.77,127,396,95,64.00,0.136,Active,Inactive,1036,107,0980,117,1.47,000,058,
2117,270.914,Inactive,023,1013,12.734,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,On,Off,32,Idle,08,1.77,127,396,95,128.00,0.136,Active,Inactive,1036,118,0972,122,1.47,000,058,
2118,271.042,Inactive,023,1013,12.734,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,On,Off,32,Idle,08,1.77,127,390,96,128.00,0.117,Active,Inactive,1035,118,0972,122,1.47,000,058,
2119,271.170,Inactive,023,1013,11.875,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,On,Off,32,Idle,08,1.77,127,390,96,128.00,0.117,Active,Inactive,1035,118,0972,122,1.47,000,058,
2120,271.297,Inactive,023,1013,11.875,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,On,Off,32,Idle,08,1.85,127,396,89,128.00,0.214,Active,Inactive,1025,118,0972,122,1.47,000,058,
2121,271.425,Inactive,023,1013,11.875,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,On,Off,32,Idle,08,1.85,127,396,89,128.00,0.214,Active,Inactive,1025,118,0972,122,1.47,000,058,
2122,271.553,Inactive,023,1013,11.875,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,On,Off,32,Idle,10,1.86,127,396,86,128.00,0.272,Active,Inactive,1012,118,0972,122,1.47,000,058,
2123,271.681,Inactive,024,1013,11.875,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,On,Off,32,Idle,10,1.86,127,396,86,0.00,0.272,Active,Inactive,1012,115,0972,121,1.47,000,058,
2124,271.809,Inactive,024,1013,11.875,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,On,Off,32,Idle,07,1.82,127,390,91,0.00,0.816,Active,Inactive,1034,115,0972,121,1.47,000,058,
2125,271.937,Inactive,024,1013,12.031,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,On,Off,32,Idle,07,1.82,127,390,91,0.00,0.816,Active,Inactive,1034,115,0972,121,1.47,000,058,
2126,272.065,Inactive,024,1013,12.031,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,On,Off,32,Idle,08,1.82,127,390,96,0.00,0.874,Active,Inactive,1038,115,0972,121,1.47,000,058,
